run	hr	min	sec	AoA	AoS	dPb	pBar	temp	B1	B2	B3	B4	B5	B6	rpmWT	rho	q	V	Re	rpsM1	rpsM2	iM1	iM2	dPtQ	tM1	tM2	vM1	vM2	pInf	nu	J_M1	J_M2	FX	FY	FZ	MX	MY	MZ	CFX	CFY	CFZ	CMX	CMY	CMZ	CN	CT	CY	CL	CD	CYaw	CMroll	CMpitch	CMpitch25c	CMyaw	delta_e
27	14	17	22	4.995	0	420	101290	286.43	1510.4	-117.8	1455.8	1521.6	-14.1	58.0	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	89.48	89.48	0.28	0.27	0	0	0	0	0	101290	1.4456734455218e-05	2.19863615320549	2.19863615320549	13.8992998905272	-1.10453917841426	182.16699028537	-0.135437210825326	-15.6050120769356	-0.383788295681904	0.0650170255393102	-0.0051667244061027	0.852126074916564	-0.0004536316498323	-0.44245381173012	-0.0012854555752853	0.854550910698367	-0.0094234912469319	0.0051667244061027	0.852126074916564	0.0650170255393102	0.0051667244061027	-0.0017907119929072	-0.460779053369025	-0.460779053369025	-0.0014364889594843	10
28	14	18	5	2.005	0	420	101290	286.43	431.6	-181.4	1065.1	1133.9	-690.5	90.4	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	103.61	103.61	0.26	0.26	0	0	0	0	0	101290	1.4456734455218e-05	1.89879319552965	1.89879319552965	3.97673914291615	-1.73446367686702	117.85247495226	-0.720147591677829	-13.2815470041133	-0.597524808367844	0.0186020700650086	-0.0081133344890791	0.551280815162798	-0.0024120530697941	-0.376575876306318	-0.0020013418984626	0.55159413395946	-0.0006968204758435	0.0081133344890791	0.551280815162798	0.0186020700650086	0.0081133344890791	-0.0046259233871952	-0.381818924970841	-0.381818924970841	-0.0021619624716752	10
29	14	18	43	6.995	0	420	101290	286.43	64.9	-69.2	2172.1	2165.3	-1519.9	28.7	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0.7	0.69	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	0.600409954973968	-0.690604557942096	228.578059627886	-0.8214147921198	-21.7913388331947	-0.185619758951046	0.0028085493286754	-0.0032304543779134	1.06922403700929	-0.0027512361268761	-0.617856678477045	-0.0006217124302938	1.06160760324252	-0.127425374260565	0.0032304543779134	1.06922403700929	0.0028085493286754	0.0032304543779134	-0.0035587802525165	-0.618648276441976	-0.618648276441976	-0.0010504828535098	10
30	14	19	4	6.995	0	420	101290	286.43	64.3	-68.6	2172.0	2164.9	-1519.6	28.6	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0.64	0.64	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	0.594888161581338	-0.68226764609569	228.554731926435	-0.817519686252932	-21.7816556430377	-0.184953513791825	0.0027827199282841	-0.0031914566431565	1.06911491656632	-0.0027381899094452	-0.617582127943308	-0.0006194809173372	1.06149614943188	-0.127437722422013	0.0031914566431565	1.06911491656632	0.002782719928284	0.0031914566431565	-0.0035351930864154	-0.618366445815069	-0.618366445815069	-0.0010453954407796	10
31	14	19	24	6.995	0	420	101290	286.43	62.4	-67.0	2172.5	2164.3	-1520.7	27.2	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0.43	0.43	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	0.577412510806783	-0.674003455404189	228.521479159144	-0.82656633519803	-21.7775250392579	-0.175835164617444	0.0027009737366288	-0.0031527990775609	1.06895936944976	-0.0027684906389228	-0.617465011636182	-0.000588940036035	1.06133180481212	-0.127499917206998	0.0031527990775609	1.06895936944976	0.0027009737366288	0.0031527990775609	-0.0035581729826141	-0.618226289101177	-0.618226289101177	-0.0010178804363093	10
32	14	19	42	6.995	0	420	101290	286.43	63.1	-67.9	2171.9	2164.4	-1520.9	27.6	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0.28	0.27	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	0.5838591273636	-0.68342575370122	228.485896705875	-0.825165447297513	-21.7868809748832	-0.17845351424612	0.0027311292003297	-0.0031968739456364	1.06879292471577	-0.0027637985230289	-0.617730283419333	-0.0005977099025632	1.06117027137701	-0.127449716103366	0.0031968739456364	1.06879292471577	0.0027311292003297	0.0031968739456364	-0.0035647779409422	-0.618500060291283	-0.618500060291283	-0.0010273893966542	10
33	14	20	1	6.995	0	420	101290	286.43	63.5	-68.0	2171.6	2163.9	-1520.1	27.9	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0.26	0.26	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	0.587539717520798	-0.681322769912416	228.456460339241	-0.826221647377322	-21.7804026162977	-0.180400734098485	0.002748345968522	-0.0031870367774494	1.06865522965081	-0.0027673361459748	-0.61754660048235	-0.0006042318956612	1.06103569791129	-0.127415858602819	0.0031870367774494	1.06865522965081	0.0027483459685219	0.0031870367774494	-0.0035647429687594	-0.61832122995152	-0.61832122995152	-0.0010338585861343	10
34	14	20	45	-3.995	0	420	101290	286.43	1338.2	-24.6	-387.2	-393.5	680.5	-5.5	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	82.02	82.02	0.7	0.69	0	0	0	0	0	101290	1.4456734455218e-05	2.39860964385305	2.39860964385305	12.3013161065163	-0.436407762080044	-31.1672221507133	-0.598352785048413	-4.34575125394945	0.009798370259837	0.0575421057005602	-0.0020413930799528	-0.145791521481117	-0.0020041151128941	-0.123216451077459	3.28185351688194e-05	-0.149446192706176	0.047245075403282	0.0020413930799528	-0.145791521481117	0.0575421057005602	0.0020413930799528	-0.0025709335535806	-0.139434864371938	-0.139434864371938	0.0002118542390109	10
35	14	21	13	-3.995	0	420	101290	286.43	1339.3	-25.9	-386.2	-392.3	680.9	-4.5	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	82.02	82.02	0.47	0.46	0	0	0	0	0	101290	1.4456734455218e-05	2.39860964385305	2.39860964385305	12.3114232519622	-0.444825071323136	-31.0223170684566	-0.603939467308831	-4.3512073682567	0.0032804717423622	0.0575893840914689	-0.0020807668911764	-0.145113696158398	-0.0020228270745141	-0.123371150001149	1.09875698092698e-05	-0.148773308266311	0.0473394626108486	0.0020807668911764	-0.145113696158398	0.0575893840914689	0.0020807668911764	-0.0026021916581469	-0.139602888850443	-0.139602888850443	0.0001922540539776	10
36	14	21	35	-3.995	0	420	101290	286.43	1339.8	-26.4	-385.8	-392.8	680.9	-4.1	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	82.02	82.02	0.3	0.29	0	0	0	0	0	101290	1.4456734455218e-05	2.39860964385305	2.39860964385305	12.3160253191118	-0.4478767188685	-31.0285005285093	-0.621678471225317	-4.35605626784585	0.0006740690779112	0.0576109112705183	-0.0020950416422759	-0.1451426206498	-0.0020822418657962	-0.123508632375103	2.25771828916505e-06	-0.14880366226114	0.0473589223292066	0.0020950416422759	-0.1451426206498	0.0576109112705183	0.0020950416422759	-0.0026660838878202	-0.139746438723711	-0.139746438723711	0.0001879967493859	10
37	14	21	55	-3.995	0	420	101290	286.43	1337.9	-26.5	-385.0	-391.9	680.1	-4.3	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	82.02	82.02	0.48	0.47	0	0	0	0	0	101290	1.4456734455218e-05	2.39860964385305	2.39860964385305	12.2985386377996	-0.45194139933319	-30.9438108834809	-0.624280002154733	-4.3480468470484	0.0019690389966538	0.0575291134811021	-0.0021140550771728	-0.144746466249427	-0.0020909553999897	-0.123281538750048	6.59507385889859e-06	-0.148402771658418	0.0473049231446122	0.0021140550771728	-0.144746466249427	0.0575291134811021	0.0021140550771728	-0.0026798200396746	-0.139496290148907	-0.139496290148907	0.0001932805554893	10
38	14	22	16	-3.995	0	420	101290	286.43	1339.1	-27.6	-385.7	-392.0	681.0	-3.7	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	82.02	82.02	0.71	0.72	0	0	0	0	0	101290	1.4456734455218e-05	2.39860964385305	2.39860964385305	12.3095833713896	-0.462086650058184	-30.9707451360456	-0.625288630430627	-4.34799577822059	-0.0019534097872495	0.0575807776463158	-0.0021615117138873	-0.144872457126714	-0.0020943336865483	-0.123280090779523	-6.54272558618651e-06	-0.148532055807142	0.0473476840615257	0.0021615117138873	-0.144872457126714	0.0575807776463158	0.0021615117138873	-0.0026974487128464	-0.139509403876704	-0.139509403876704	0.0001814028585663	10
39	14	22	57	3.995	0	420	101290	286.43	1169.0	-98.2	1338.1	1380.8	-222.8	50.1	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	93.74	93.74	0.78	0.74	0	0	0	0	0	101290	1.4456734455218e-05	2.09871946862415	2.09871946862415	10.7602887152661	-0.900542507992106	161.23313725072	-0.289347625212894	-14.744524655956	-0.330780552274794	0.0503336118884381	-0.004212485211666	0.754203383262318	-0.0009691372097855	-0.418056141450779	-0.00110791212213	0.755877483526499	-0.0023336040174553	0.004212485211666	0.754203383262318	0.0503336118884381	0.004212485211666	-0.0020740112188403	-0.432242819367271	-0.432242819367271	-0.0012497152018261	10
40	14	23	29	4.5	0	420	101290	286.43	735.1	-82.5	1535.3	1562.4	-650.2	34.2	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	103.61	103.61	0.54	0.5	0	0	0	0	0	101290	1.4456734455218e-05	1.89879319552965	1.89879319552965	6.76917171719442	-0.830022657393585	173.948312253356	-0.447953865223165	-16.2049061733542	-0.233387173079251	0.0316642862506158	-0.0038826131344028	0.813681404773792	-0.0015003709076084	-0.459462797579423	-0.0007817039920453	0.813657447821405	-0.0322740314055878	0.0038826131344028	0.813681404773792	0.0316642862506158	0.0038826131344028	-0.0025253665712513	-0.468387470648559	-0.468387470648559	-0.00097743223708	10
41	14	24	5	1.507	0	420	101290	286.43	912.6	-148.3	871.0	925.4	-226.4	86.0	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	93.74	93.74	0.36	0.33	0	0	0	0	0	101290	1.4456734455218e-05	2.09871946862415	2.09871946862415	8.40107253074764	-1.25503834429761	104.62525571288	-0.458182062404493	-11.8501053019768	-0.571764900047403	0.0392978604383864	-0.0058707172826469	0.489407594362162	-0.0015346290995329	-0.335989759854934	-0.0019150619932599	0.490271815316289	0.0264132989394271	0.0058707172826469	0.489407594362162	0.0392978604383864	0.0058707172826469	-0.0031378407046994	-0.347065978467703	-0.347065978467703	-0.0019969219319691	10
42	14	24	53	1.507	0	420	101290	286.43	-334.7	-157.2	1125.1	1149.7	-1301.9	91.1	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	115.79	115.79	2.83	2.51	0	0	0	0	0	101290	1.4456734455218e-05	1.69905832100205	1.69905832100205	-3.07420352884078	-1.33931491127358	107.528776795585	-0.993146236146831	-13.7087776099463	-0.602205596678192	-0.0143802616622367	-0.006264939419776	0.502989451425108	-0.0033264312140116	-0.388689279942704	-0.002017019670552	0.502437289488842	-0.0276034472758405	0.006264939419776	0.502989451425108	-0.0143802616622367	0.006264939419776	-0.0050374159243459	-0.384636160508136	-0.384636160508136	-0.0021488014234052	10
