run	hr	min	sec	AoA	AoS	dPb	pBar	temp	B1	B2	B3	B4	B5	B6	rpmWT	rho	q	V	Re	rpsM1	rpsM2	iM1	iM2	dPtQ	tM1	tM2	vM1	vM2	pInf	nu	J_M1	J_M2	FX	FY	FZ	MX	MY	MZ	CFX	CFY	CFZ	CMX	CMY	CMZ	CN	CT	CY	CL	CD	CYaw	CMroll	CMpitch	CMpitch25c	CMyaw
42	13	41	30	4.993	0	105	101290	286.43	179.4	-44.9	239.4	267.8	257.6	22	0	1.23194272411362	244.9532641575	19.9416621822985	227573.39632742	54.68	54.68	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.79477142082735	1.79477142082735	1.67131401324926	-0.421600631287403	37.284215051464	-0.0357791156566475	0.762420287969695	-0.139060855068103	0.0314177879810375	-0.00792535642102804	0.700878203760744	-0.000481590960416819	0.0868723669101004	-0.00187177490330702	0.700953025218685	-0.0297016892664693	0.00792535642102804	0.700878203760744	0.0314177879810375	0.00792535642102804	-0.00254216413925783	0.0780171701099281	0.0780171701099281	-0.00208592695160929
43	13	41	53	4.993	0	105	101290	286.43	179.8	-44.8	238.7	267.8	258.3	22	0	1.23194272411362	244.9532641575	19.9416621822985	227573.39632742	54.68	54.68	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.79477142082735	1.79477142082735	1.67499464067924	-0.419998635957818	37.2585006498065	-0.0228259612591344	0.767622198966329	-0.139059159480187	0.0314869773561731	-0.00789524170337922	0.700394817866214	-0.000307240031048147	0.0874650876546345	-0.00187175208050108	0.700477495440308	-0.0295906914172172	0.00789524170337922	0.700394817866214	0.0314869773561731	0.00789524170337922	-0.00236002108519919	0.0785903896237048	0.0785903896237048	-0.00207005157065653
44	13	42	22	3.507	0	105	101290	286.43	148.7	-45.8	173.8	199.3	245.2	22.8	0	1.23194272411362	244.9532641575	19.9416621822985	227573.39632742	54.68	54.68	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.79477142082735	1.79477142082735	1.38733970444689	-0.42982510745722	28.8196979608399	-0.083024226221003	1.28413816437485	-0.144268326420366	0.026079566345075	-0.00807996222610716	0.541760048101843	-0.00111751551456268	0.146318406709645	-0.00194186805915654	0.542340811362016	-0.00710899650085411	0.00807996222610716	0.541760048101843	0.026079566345075	0.00807996222610716	-0.00326973436669993	0.138967803523062	0.138967803523062	-0.0021382428205041
1	14	36	33	3.495	0	420	101290	286.43	-754.5	-195.8	910.7	966.6	-107.2	109.4	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-6.93028100551407	-1.75988630411129	112.494020683682	-0.953292835791408	5.46211117385922	-0.708182254201043	-0.0324179103033235	-0.00823225440719276	0.526215469370177	-0.00319294674807728	0.154868954734079	-0.00237197652253418	0.523260530502474	-0.0644364674014633	0.00823225440719276	0.526215469370177	-0.0324179103033235	0.00823225440719276	-0.00535837905612078	0.16400603897946	0.16400603897946	-0.00269421941564826
2	14	37	0	5	0	420	101290	286.43	-626.7	-162.3	1211.6	1244.8	-152.7	97.3	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-5.75541913676772	-1.37190714473471	146.849710439478	-0.911094432552313	3.25507027316177	-0.628843387272041	-0.026922236080372	-0.00641739674439065	0.68692174780623	-0.00305160795968235	0.0922920304520937	-0.00210623994333626	0.681961375686469	-0.0866889639836124	0.00641739674439065	0.68692174780623	-0.026922236080372	0.00641739674439065	-0.00465830419793721	0.0998801426048743	0.0998801426048743	-0.0025042230267764
3	14	37	40	-0.995	0	420	101290	286.43	-823.7	-287.6	-96.9	1.5	314.4	161.6	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-7.57928398534637	-2.61738216167599	1.86332165938917	-1.15352709080759	12.0355402349649	-1.05643873683355	-0.0354537641698627	-0.0122433794645874	0.00871609598113797	-0.00386360878329212	0.341247454788076	-0.00353842230075633	0.00933044176532534	-0.0352970619092939	0.0122433794645874	0.00871609598113797	-0.0354537641698627	0.0122433794645874	-0.00737478396009281	0.351240203457095	0.351240203457095	-0.00340982450420184
4	14	38	14	3.995	0	420	101290	286.43	-724.5	-189.8	1009.9	1060.7	-130.2	107.2	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-6.65714658976502	-1.69781722272202	123.730227154944	-0.976579162200753	4.75524453686155	-0.691806100566577	-0.0311402641323445	-0.0079419126574879	0.578775291005863	-0.00327094166988077	0.134826942822616	-0.00231712644443644	0.575199420396719	-0.0713875360580012	0.0079419126574879	0.578775291005863	-0.0311402641323445	0.0079419126574879	-0.00533457338365682	0.143603918702257	0.143603918702257	-0.00268315276876607
5	14	38	47	7	0	420	101290	286.43	-341.5	-139.5	1569.7	1586	-173.4	88.4	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-3.13396830108963	-1.11425471905468	189.162940841627	-0.923758962495056	-0.441214991233014	-0.566167905630453	-0.01465982450024	-0.00521217097959364	0.884851168955143	-0.00309402637318384	-0.0125099073106167	-0.00189631549223562	0.876469039335473	-0.122386783363291	0.00521217097959364	0.884851168955143	-0.01465982450024	0.00521217097959364	-0.00429797691362367	-0.00837799226032854	-0.00837799226032854	-0.00240597226855009
6	14	39	4	7	0	420	101290	286.43	-342.3	-138.4	1569.9	1586.5	-171.9	87.4	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-3.14133814135511	-1.10902431152749	189.242849307001	-0.913442720594883	-0.414047357684808	-0.559659949039955	-0.0146942985454462	-0.00518770460053464	0.885224958338419	-0.00305947328541182	-0.0117396148584335	-0.00187451782623826	0.876835841220114	-0.122466553910903	0.00518770460053464	0.885224958338419	-0.0146942985454462	0.00518770460053464	-0.00425949332616314	-0.00759798319617432	-0.00759798319617432	-0.00237964710951395
7	14	39	44	3.005	0	420	101290	286.43	-777.2	-218.4	809.9	874.6	-78	121.8	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-7.14679715454388	-1.99423947861296	101.33795285718	-1.0399739803823	6.12884463270824	-0.78923919083797	-0.0334307121064372	-0.00932849281141467	0.474030513832359	-0.00348327545752502	0.173773058032517	-0.00264346758228721	0.471626163044528	-0.0582348940757242	0.00932849281141467	0.47403051383236	-0.0334307121064372	0.00932849281141467	-0.00596555511084868	0.183195603472415	0.183195603472415	-0.00295256562810498
8	14	40	33	-4	0	420	101290	286.43	-591.9	-347.5	-856.9	-721.4	872.1	186.1	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-5.45060524355448	-3.26430332327261	-75.4200122277612	-1.27012646037813	16.7701746819812	-1.23127907482688	-0.025496402201265	-0.0152694951694592	-0.352793658659699	-0.00425414521021181	0.475490033256011	-0.0041240302773075	-0.350155731927829	-0.0500439358343366	0.0152694951694592	-0.352793658659699	-0.025496402201265	0.0152694951694592	-0.0088247289492732	0.48267626989765	0.48267626989765	-0.00349840237357602
9	14	40	52	-4	0	420	101290	286.43	-590.8	-347.8	-857	-720.8	873.3	186.6	0	1.23194272411362	984.38867652	39.9763412793298	456208.297709338	123.03	123.03	0	0	0	0	0	0	0	101290	1.4456734455218e-05	1.59907309590204	1.59907309590204	-5.44049422841955	-3.26292264261098	-75.3597600514509	-1.2573980643155	16.7750905375768	-1.23452912374477	-0.0254491057090364	-0.0152630367326642	-0.352511815882234	-0.0042115128843508	0.475629414054658	-0.00413491594930026	-0.349877874941723	-0.0499770941956797	0.0152630367326642	-0.352511815882234	-0.0254491057090364	0.0152630367326642	-0.00878114392435787	0.482802320039571	0.482802320039571	-0.00351230186626506
